kategorie,zarizeni,nazev_poskytovatele,adresa_poskytovatele,ico,nazev_zarizeni_poskytovatele,vedouci_zarizeni,adresa_zarizeni_poskytovatele,datum_sluzba_od,forma_poskytovani_soc_sluz,cilova_skupina_klientu,vekova_kategorie,pocet_luzek,provozni_doba,kontakty
denní stacionáře,Denní stacionáře (6128832),"Městská pečovatelská služba s denním stacionářem Louny, příspěvková organizace","Fűgnerova 1668, Louny, 440 01 Louny 1",60275847,Městská pečovatelská služba s denním stacionářem Louny,Ing. Libuše Machillová,"Fűgnerova 1668, Louny, 440 01 Louny 1",1.1.2008,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
Zařízení není bezbariérové.","Klient služby musí mít ukončenou povinnou školní docházku, neboť denní stacionář není vzdělávacím zařízením. Z tohoto důvodu je služba určena osobám ve věku od 16 do 64 let věku.","počet klientů - 15
Jedná se o maximální okamžitou skupinovou kapacitu: 15/2 pracovníci","pondělí:
6:30 - 17:30 - dle domluvy v rozmezí od 6:30 do 17:30
úterý:
7:00 - 15:30 - dle domluvy v rozmezí od 6:30 do 17:30
středa:
7:00 - 15:30 - dle domluvy v rozmezí od 6:30 do 17:30
čtvrtek:
7:00 - 15:30 - dle domluvy v rozmezí od 6:30 do 17:30
pátek:
7:00 - 15:30 - dle domluvy v rozmezí od 6:30 do 17:30
sobota:
neděle:","['415652404', '415652404', 'machillova@mplouny.cz', 'mpslouny.cz']"
denní stacionáře,Denní stacionáře (5884351),Městská správa sociálních služeb v Mostě - příspěvková organizace,"Barvířská 495, Most, 434 01 Most 1",831212,Denní stacionář pro seniory a handicapované občany,Bc. Radka Tížková,"Barvířská 495, Most, 434 01 Most 1",17.12.2014,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením
senioři
Služba je poskytována seniorům od 55 let, kteří vyžadují pravidelnou pomoc jiné fyzické osoby.",od 55 let,"počet klientů - 4
okamžitá kapacita při práci s jednotlivcem:1 při práci se skupinou: 4/1 pracovník účinnost kapacity od 01. 07. 2016","pondělí:
7:00 - 16:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['476768970,476768971,602747799', '476768973', 'tizkova@msss-most.cz', 'www.msss-most.cz']"
denní stacionáře,Denní stacionáře (7945267),Městská správa sociálních služeb v Mostě - příspěvková organizace,"Barvířská 495, Most, 434 01 Most 1",831212,Denní dětský rehabilitační stacionář,Jaroslava Puntová,"Františka Malíka 973/16, Most, 434 01 Most 1",1.1.2007,ambulantní,osoby s kombinovaným postižením,Sociální služba je poskytována od 1 roku do 17 let věku.,"počet klientů - 12
okamžitá kapacita ambulantní formy: počet klientů při práci s jednotlivcem:3 počet klientů při práci se skupinou: 12 účinnost kapacity od 01.07.2016","pondělí:
6:00 - 16:00
úterý:
6:00 - 16:00
středa:
6:00 - 16:00
čtvrtek:
6:00 - 16:00
pátek:
6:00 - 16:00
sobota:
neděle:","['478621038', '724177385', '476768973', 'puntova@msss-most.cz', 'www.msss-most.cz']"
denní stacionáře,Denní stacionáře (4525297),Městská správa sociálních služeb v Mostě - příspěvková organizace,"Barvířská 495, Most, 434 01 Most 1",831212,"Denní stacionář pro mentálně postižené klienty, příp. kombinovaně handicapované občany s ukončenou školní docházkou","Mgr. Lenka Makovcová, DiS.","Jiřího Wolkera 404, Most, 434 01 Most 1",1.1.2007,ambulantní,"osoby s kombinovaným postižením
Služba je poskytována klientům s ukončenou školní docházkou.
osoby s mentálním postižením
Služba je poskytována klientům s ukončenou školní docházkou.
osoby s tělesným postižením
Služba je poskytována klientům s ukončenou školní docházkou.",Sociální služba je poskytována od 18 let do 54 let věku s ukončenou školní docházkou.,"počet klientů - 11
okamžitá kapacita ambulnatní formy: počet klientů při práci s jednotlivcem: 2 počet klientů při práci se skupinou: 11/2pracovníci účinnosti kapacity od 01. 07. 2016","pondělí:
7:00 - 15:00
úterý:
7:00 - 15:00
středa:
7:00 - 15:00
čtvrtek:
7:00 - 15:00
pátek:
7:00 - 15:00
sobota:
neděle:","['476700364', '724102906', '476768973', 'makovcova@msss-most.cz', 'www.msss-most.cz']"
denní stacionáře,Denní stacionáře (4599850),"Městské centrum komplexní péče Benátky nad Jizerou, příspěvková organizace","náměstí 17. listopadu 593, Benátky nad Jizerou II, 294 71 Benátky nad Jizerou 1",75154617,Městské centrum komplexní péče,Mgr. Emilie Kalová,"náměstí 17. listopadu 593, Benátky nad Jizerou II, 294 71 Benátky nad Jizerou 1",1.1.2009,ambulantní,"osoby s kombinovaným postižením
osoby se zdravotním postižením
senioři",- 18 let a výše,počet klientů - 4,"pondělí:
7:00 - 16:00 - Podle potřeby a po dohodě možno poskytovat až do 19,00 hodin.
úterý:
7:00 - 16:00 - Podle potřeby a po dohodě možno poskytovat až do 19,00 hodin.
středa:
7:00 - 16:00 - Podle potřeby a po dohodě možno poskytovat až do 19,00 hodin.
čtvrtek:
7:00 - 16:00 - Podle potřeby a po dohodě možno poskytovat až do 19,00 hodin.
pátek:
7:00 - 16:00 - Podle potřeby a po dohodě možno poskytovat až do 19,00 hodin.
sobota:
neděle:","['702 067 618', '326 362 283', '326 362 283', 'kalova@mestske-centrum-benatky.cz', 'www.mestske-centrum-benatky.cz']"
denní stacionáře,Denní stacionáře (8836605),Městské centrum sociálně rehabilitačních služeb - domov pro seniory,"Baldovská 638, Týnské Předměstí, 344 01 Domažlice 1",48344958,Denní stacionář,Bc. MIchaela Wendlová,"Prokopa Velikého 689, Týnské Předměstí, 344 01 Domažlice 1",4.4.2018,ambulantní,"osoby se zdravotním postižením
Poskytovaná služba je určena zdravotně postiženým, jejichž zdravotní stav není kritický, ale vyžaduje celodenní dohled.
senioři
Poskytovaná služba je určena seniorům, jejichž zdravotní stav není kritický, ale vyžaduje celodenní dohled nad klientem.","dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)","počet klientů - 2
Jedná se o okamžitou kapacitu.","pondělí:
8:00 - 16:00
úterý:
8:00 - 16:00
středa:
8:00 - 16:00
čtvrtek:
8:00 - 16:00
pátek:
8:00 - 16:00
sobota:
neděle:","['379 484 510', 'socialni@soc-sluzbymestadomazlice.cz', 'reditelka@soc-sluzbymestadomazlice.cz', 'www.soc-sluzbymestadomazlice.cz']"
denní stacionáře,Denní stacionáře (2792640),"Městský ústav sociálních služeb města Plzně, příspěvková organizace","Klatovská třída 777/90, Plzeň 3-Jižní Předměstí, 301 00 Plzeň 1",75345,"Denní stacionář ""Jitřenka""",Mgr. Vendula Peštová,"Zábělská 5/43, Plzeň 4-Doubravka, 312 00 Plzeň 12",1.1.2007,ambulantní,"osoby s mentálním postižením
senioři","mladší děti (7 –10 let)
starší děti (11 – 15 let)
dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)","počet klientů - 24
okamžitá kapacita","pondělí:
6:00 - 16:00
úterý:
6:00 - 16:00
středa:
6:00 - 16:00
čtvrtek:
6:00 - 16:00
pátek:
6:00 - 16:00
sobota:
neděle:","['378 037 618', 'pestovav@plzen.eu', 'http://muss.plzen.eu']"
denní stacionáře,Denní stacionáře (1239654),Městský ústav sociálních služeb Strakonice,"Jezerní 1281, Strakonice I, 386 01 Strakonice 1",70828334,"MěÚSS Strakonice - Denní stacionář pro mentálně postižené děti, mládež a dospělé",Karolína Hejtmánková,"Ellerova 160, Strakonice I, 386 01 Strakonice 1",1.6.1995,ambulantní,"osoby s chronickým duševním onemocněním
osoby s jiným zdravotním postižením
osoby s kombinovaným postižením
osoby s mentálním postižením","mladší děti (7 –10 let)
starší děti (11 – 15 let)
dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)",počet klientů - 30,"pondělí:
6:30 - 15:00
úterý:
6:30 - 15:00
středa:
6:30 - 15:00
čtvrtek:
6:30 - 15:00
pátek:
6:30 - 15:00
sobota:
neděle:","['733 503 084', '383 322 241', '602 123 163', 'socialnipracovnik@muss.strakonice.eu', 'http://www.muss.strakonice.eu']"
denní stacionáře,Denní stacionáře (9063554),MIKASA z.s.,"Lumírova 523/28, Ostrava-Jih, Výškovice, 700 30 Ostrava 30",22832386,MIKASA denní stacionář pro děti a mládež s kombinovaným postižením,"PhDr. Michal Panáček, Ph.D.","Čujkovova 3165/40a, Ostrava-Jih, Zábřeh, 700 30 Ostrava 30",1.12.2010,ambulantní,"osoby s kombinovaným postižením
osoby se středně těžkým a těžkým mentálním postižením a s více vadami, osoby s autismem.",od 16 - 45 let,počet klientů - 12,"pondělí:
7:00 - 16:00
úterý:
7:00 - 15:00
středa:
7:00 - 15:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 15:00
sobota:
neděle:","['774 498 956', 'info@mikasa-detem.cz', 'www.mikasa-detem.cz']"
denní stacionáře,Denní stacionáře (5149889),"MIREA denní stacionář, o.p.s.","Mozartova 456, Pardubice II-Polabiny, 530 09 Pardubice 9",27553744,"MIREA denní stacionář, o.p.s.",Marcela Kolmanová,"Mozartova 456, Pardubice II-Polabiny, 530 09 Pardubice 9",1.1.2018,ambulantní,osoby s mentálním postižením,"mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)","počet klientů - 23
Jedná se o denní kapacitu.","pondělí:
7:00 - 15:45
úterý:
7:00 - 15:45
středa:
7:00 - 15:45
čtvrtek:
7:00 - 15:45
pátek:
7:00 - 15:45
sobota:
neděle:","['603 535 959', '466 262 384', 'mirea@mirea.cz', 'www.mirea.cz']"
denní stacionáře,Denní stacionáře (2077002),Modrý klíč o.p.s.,"Smolkova 567/2, Praha 12-Kamýk, 142 00 Praha 411",29139376,Modrý klíč o.p.s.,neuveden,"Smolkova 566/4, Praha 12-Kamýk, 142 00 Praha 411",1.1.2007,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
osoby se zdravotním postižením",od 3 do 64 let,počet klientů - 88,"pondělí:
7:00 - 17:00
úterý:
7:00 - 17:00
středa:
7:00 - 17:00
čtvrtek:
7:00 - 17:00
pátek:
7:00 - 17:00
sobota:
neděle:","['241 715 375', '241 714 255', 'modryklic@modry-klic.cz', 'http://www.modry-klic.cz']"
denní stacionáře,Denní stacionáře (5181469),NADĚJE,"K Brance 11/19e, Praha 13-Stodůlky, 155 00 Praha 515",570931,Středisko Naděje Zlín-Jížní Svahy,Mgr. Kateřina Pivoňková,"Voženílkova 5563, Zlín, 760 05 Zlín 5",1.8.2013,ambulantní,osoby s chronickým duševním onemocněním,"dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)","počet klientů - 10
Jedná se o okamžitou kapacitu, tedy maximální možný počet klientů ve službě v jeden okamžik.","pondělí:
7:00 - 16:30
úterý:
7:00 - 16:30
středa:
7:00 - 16:30
čtvrtek:
7:00 - 16:30
pátek:
7:00 - 16:30
sobota:
neděle:","['575758131', 'zlin@nadeje.cz', 'www.nadeje.cz']"
denní stacionáře,Denní stacionáře (6965352),NADĚJE,"K Brance 11/19e, Praha 13-Stodůlky, 155 00 Praha 515",570931,Středisko Naděje Vsetín-Sychrov,Mgr. Pavel Polák,"MUDr. Františka Sovy 61, Vsetín, 755 01 Vsetín 1",1.5.2002,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)","počet klientů - 16
jedná se o okamžitou kapacitu","pondělí:
7:00 - 15:00
úterý:
7:00 - 15:00
středa:
7:00 - 15:00
čtvrtek:
7:00 - 15:00
pátek:
7:00 - 15:00
sobota:
neděle:","['571 415 241', '571 415 241', 'sychrov.vsetin@nadeje.cz', 'http://www.nadeje.cz']"
denní stacionáře,Denní stacionáře (7756168),NADĚJE,"K Brance 11/19e, Praha 13-Stodůlky, 155 00 Praha 515",570931,Dům Naděje Brno-Vinohrady,Mgr. Ing. Eliška Vondráčková,"Velkopavlovická 4186/13, Brno-Vinohrady, Židenice, 628 00 Brno 28",1.2.2000,ambulantní,"osoby s chronickým duševním onemocněním
osoby trpící Alzheimerovou nemocí nebo jinými typy demence
senioři",dospělí starší 50 let,počet klientů - 10,"pondělí:
7:00 - 17:00
úterý:
7:00 - 17:00
středa:
7:00 - 17:00
čtvrtek:
7:00 - 17:00
pátek:
7:00 - 17:00
sobota:
neděle:","['775 359 657', '775 889 697', 'brno@nadeje.cz', 'www.nadeje.cz']"
denní stacionáře,Denní stacionáře (1499287),NADĚJE,"K Brance 11/19e, Praha 13-Stodůlky, 155 00 Praha 515",570931,Dům Naděje Otrokovice,Mgr. Pavel Polák,"Wolkerova 1274, Otrokovice, 765 02 Otrokovice 2",1.1.1993,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením",od 15 let do 64 let,"počet klientů - 9
jedná se o okamžitou kapacitu","pondělí:
7:00 - 15:00
úterý:
7:00 - 15:00
středa:
7:00 - 15:00
čtvrtek:
7:00 - 15:00
pátek:
7:00 - 15:00
sobota:
neděle:","['577 112 983', '577 112 982', 'otrokovice@nadeje.cz', 'http://www.nadeje.cz']"
denní stacionáře,Denní stacionáře (6684022),"NONA 92, o.p.s.","Rašínova 313, Nové Město nad Metují, 549 01 Nové Město nad Metují 1",46524339,Stacionář NONA,Mgr. Markéta Hanušová,"Rašínova 313, Nové Město nad Metují, 549 01 Nové Město nad Metují 1",1.1.2007,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením",- osoby ve věku od 15 do 65 let,počet klientů - 25,"pondělí:
7:00 - 15:00
úterý:
7:00 - 15:00
středa:
7:00 - 15:00
čtvrtek:
7:00 - 15:00
pátek:
7:00 - 15:00
sobota:
neděle:","['491 472 694', 'stacionar@nonanmnm.com', 'http://www.nonanmnm.com']"
denní stacionáře,Denní stacionáře (7776230),Oblastní charita Havlíčkův Brod,"Boženy Němcové 188, Havlíčkův Brod, 580 01 Havlíčkův Brod 1",15060233,Centrum sociálních služeb Petrklíč,Bc. Terezie Veletová,"Barborka 1324, 584 01 Ledeč nad Sázavou",12.6.2002,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením
senioři",- děti předškolního věku (3 - 6 let) - mladší děti (7 - 10 let) - starší děti (11 - 15 let) - dorost (16 - 18 let) - mladí dospělí (19 - 26 let) - dospělí (27 - 64 let) - mladší senioři (65 - 80 let) - starší senioři (nad 80 let),"počet klientů - 35
okamžitá kapacita","pondělí:
7:00 - 16:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['569 731 557', '777 736 067', '569426070', 'vedouci.petrklic@charitahb.cz', 'www.hb.charita.cz']"
denní stacionáře,Denní stacionáře (4313919),Oblastní charita Nové Hrady u Skutče,"Chotovice 31, 570 01 Litomyšl",60102411,Denní stacionář,Bc. Lenka Švecová,"Chotovice 31, 570 01 Litomyšl",1.1.2007,ambulantní,"osoby se zdravotním postižením
senioři","mladší děti (7 –10 let)
starší děti (11 – 15 let)
dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 12,"pondělí:
7:00 - 15:30
úterý:
7:00 - 15:30
středa:
7:00 - 15:30
čtvrtek:
7:00 - 15:30
pátek:
7:00 - 15:30
sobota:
neděle:","['731 598 800', 'reditel@charita.info', 'novehrady.charita.cz']"
denní stacionáře,Denní stacionáře (7073146),Oblastní charita Polička,"Vrchlického 16, Dolní Předměstí, 572 01 Polička",49325515,Denní stacionář,Mgr. Jaroslava Trmačová,"Vrchlického 22, Dolní Předměstí, 572 01 Polička",1.1.2007,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením",Služba je určena pro uživatele od 14 let.,počet klientů - 8,"pondělí:
7:00 - 15:00
úterý:
7:00 - 15:00
středa:
7:00 - 15:00
čtvrtek:
7:00 - 15:00
pátek:
7:00 - 15:00
sobota:
neděle:","['461 725 552', 'acd.ds@pol.hk.caritas.cz', 'www.policka.charita.cz']"
denní stacionáře,Denní stacionáře (4854742),Oblastní charita Rokycany,"náměstí Josefa Urbana 52, Střed, 337 01 Rokycany 1",48380199,Oblastní charita Rokycany,Ing. Marie Dušková,"Dělostřelců 1251, Nové Město, 337 01 Rokycany 1",1.3.2009,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)","počet klientů - 6
okamžitá kapacita (6 klientů/3 asistentky)","pondělí:
8:00 - 16:00
úterý:
8:00 - 16:00
středa:
8:00 - 16:00
čtvrtek:
8:00 - 16:00
pátek:
8:00 - 16:00
sobota:
neděle:","['731 646 980', '371 594 970', 'ochrokycany@seznam.cz', 'www.charitarokycany.cz']"
denní stacionáře,Denní stacionáře (1753789),"Pamatováček, o.p.s.","Karafiátová 525/5, Neředín, 779 00 Olomouc 9",26667924,Denní stacionář Pamatováček,neuveden,"Karafiátová 525/5, Neředín, 779 00 Olomouc 9",14.9.2009,ambulantní,"osoby s chronickým duševním onemocněním
osoby s jiným zdravotním postižením","dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 15,"pondělí:
7:00 - 17:00
úterý:
7:00 - 17:00
středa:
7:00 - 17:00
čtvrtek:
7:00 - 17:00
pátek:
7:00 - 17:00
sobota:
neděle:","['585 426 110', '585 426 110', 'pamatovacek@pamatovacek.cz', 'www.pamatovacek.cz']"
denní stacionáře,Denní stacionáře (4143042),"Pečovatelská služba města Mladá Boleslav, příspěvková organizace","Na Radouči 1081, Mladá Boleslav II, 293 01 Mladá Boleslav 1",42718325,Pečovatelská služba města Mladá Boleslav - den. stac.,Radka Pekárová,"Havlíčkova 71, Mladá Boleslav II, 293 01 Mladá Boleslav 1",1.5.2002,ambulantní,"osoby s tělesným postižením
osoby se zdravotním postižením
senioři","mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 7,"pondělí:
6:00 - 15:30
úterý:
6:00 - 15:30
středa:
6:00 - 15:30
čtvrtek:
6:00 - 15:30
pátek:
6:00 - 15:30
sobota:
neděle:","['326 735 245', 'dps.pekarova@seznam.cz', 'www.psmb.cz']"
denní stacionáře,Denní stacionáře (7109933),Pečovatelská služba města Pečky,"Chvalovická 1042, 289 11 Pečky",61883531,Denní stacionář pro seniory Pečky,Mgr. Petra Čermáková,"Chvalovická 1042, 289 11 Pečky",2.5.2017,ambulantní,"osoby s chronickým onemocněním
osoby se zdravotním postižením
senioři",- od 50 ti let výše,počet klientů - 5,"pondělí:
7:30 - 15:00
úterý:
7:30 - 15:00
středa:
7:30 - 15:00
čtvrtek:
7:30 - 15:00
pátek:
7:30 - 15:00
sobota:
neděle:","['606 383 866', 'pec.sluzba.pecky@centrum.cz', 'www.pspecky.cz']"
